Key,Value
162889,"['개발', '설계', 'JAVA', 'RDBMS', 'SQL']"
149352,"['개발', '관리']"
23785,"['SWIFT', '개발', 'IOS']"
138015,"['COMMUNICATION', 'C']"
154140,"['빅 데이터', '개발', 'DOCKER', 'JAVA', 'PYTHON', 'NOSQL', 'SQL', '데이터 마트']"
164186,"['VUEJS', '개발', '관리', 'GIT']"
135620,[]
141608,['운영 관리']
154824,['개발']
46992,"['GIT', '개발', 'LINUX', '네트워크 프로그래밍']"
163269,"['개발', 'API', 'SPRING BOOT', 'KOTLIN', 'FLOW', 'GIT', 'DOCKER', 'JAVA', 'JPA', 'GITHUB']"
50279,"['SPRING BOOT', 'GIT', 'JAVA', 'AWS', 'JPA', 'UNIX', 'SPRING FRAMEWORK', 'JIRA', 'LINUX']"
149735,"['개발', 'SPA', 'RESTFUL API', 'HTML', '웹 개발', '최적화', 'ANGULARJS', 'VUEJS', 'JAVASCRIPT', 'CSS']"
153107,"['API', 'SPA', 'DJANGO', 'GIT', '설계', 'AWS', 'JSON', 'AJAX', 'ANGULAR', 'REST', 'JAVASCRIPT', '관리', 'REACT']"
132580,"['SQL', '개발', 'ORACLE']"
121213,"['개발', 'API']"
154195,"['개발', 'API', '최적화', 'MYSQL']"
148428,"['개발', '설계', 'RDBMS', 'MYSQL']"
163114,"['개발', 'GIT', 'AWS', 'HTML5', 'CSS']"
160720,"['개발', 'PYTHON']"
142432,"['개발', 'HTML5', 'JAVASCRIPT', 'CSS']"
164766,"['R', 'PYTHON', 'PYTORCH']"
117508,"['개발', 'NODEJS', '설계', 'AWS', 'MYSQL', '관리', 'LINUX']"
163381,[]
47270,['개발']
65954,"['임베디드 시스템', 'LINUX', 'C', 'RTOS']"
19529,"['개발', '기술 개발', 'OPENCV', '영상']"
128304,"['개발', '서버', 'KOTLIN', 'NODEJS', 'JAVA', 'API 개발', 'REST', 'GO', '관리', 'PHP']"
164580,"['JQUERY', 'JAVASCRIPT']"
160966,"['JQUERY', 'JAVA', 'JAVASCRIPT', 'RDBMS']"
163306,"['컴퓨터 공학', 'OPENSTACK', '인프라', '클라우드 보안', 'PYTHON', 'LINUX']"
162177,[]
118266,"['개발', 'KOTLIN', '컴퓨터 공학', '설계', '리팩토링', 'ANDROID']"
141468,"['설계', '개발', 'JAVA']"
154682,"['TENSORFLOW', '개발', 'ML']"
159227,"['API', 'POWER BI', '데이터 수집', '데이터베이스', 'PYTHON']"
161719,"['EDA', '설계', '하드웨어', '관리']"
111404,"['개발', 'CSS', 'HTML']"
99737,"['개발', 'GIT', '통신', '관리', 'HTTP', 'FLUTTER']"
151931,"['개발', '컴퓨터 공학', 'IT 운영', 'SAP MM', 'ABAP']"
151703,"['개발', '컴퓨터 공학', '데이터 분석', 'TENSORFLOW', 'PYTORCH']"
89151,"['ABAP', 'SAP SD']"
155513,"['GOLANG', '개발', 'STORAGE']"
152961,"['설계', '시스템 구축']"
161453,"['개발', '웹 개발']"
155759,[]
113039,"['개발', 'JAVASCRIPT', 'NODEJS']"
129646,[]
162661,"['API', '개발', 'JAVA', '설계']"
160763,"['개발', 'MYSQL', 'REST', 'JIRA', 'API', '3D', 'REDUX', 'JAVASCRIPT', 'MONGODB', 'NODEJS', 'AWS', 'OPENGL', 'EXPRESSJS', 'LINUX', 'TYPESCRIPT', 'GIT', 'REDIS', 'WEBGL', 'REACT']"
154130,"['KOTLIN', '컴퓨터 공학', 'SWIFT', '설계', '관리']"
145580,"['개발', 'LINUX', 'PHP']"
163967,['네트워크 보안']
153508,['컴퓨터 공학']
149582,"['JIRA', '개발', 'TYPESCRIPT', 'HTML', 'BITBUCKET', 'CSS', 'REACT', '관리', 'JAVASCRIPT', 'GITHUB']"
48527,['개발']
139340,['관리']
87917,"['개발', 'IOS', 'ANDROID', '관리', 'FLUTTER']"
161509,"['개발', 'POSTGRESQL', 'SVN', 'GIT', 'JAVA', 'JSP', 'MSSQL', 'MYSQL', 'SQL', 'JQUERY', 'JAVASCRIPT']"
156965,"['개발', 'DOCKER', 'SQL', 'VUEJS', 'AZURE']"
131159,"['개발', 'REDUX', '고객 중심', 'REACT', '관리', 'CSS']"
122244,['MFC']
164184,"['개발', '서버', 'NODEJS', '설계', '데이터베이스']"
160965,"['IOS', 'ANDROID']"
154715,"['개발', 'API', '서버', '데이터베이스', 'JAVA', 'SHELL', 'SPRING FRAMEWORK', 'REST', 'JAVASCRIPT', 'GITHUB']"
154792,"['개발', 'NODEJS', '설계', 'AWS', 'JPA', 'NOSQL', 'STORAGE']"
145530,"['개발', 'SPA', 'VUEJS', 'HTML5', 'CSS']"
39804,"['API', '제품 개발', 'GIT', 'JAVA', 'RDBMS', 'NOSQL', 'SPRING FRAMEWORK']"
134183,"['GIT', 'REACT']"
112711,"['개발', 'POSTGRESQL', 'ORACLE', 'JAVA', 'RDBMS', '관리']"
142552,"['개발', 'KOTLIN', 'GIT', '설계', '관리', '통신', 'MVVM', '인터페이스']"
152889,"['개발', 'JAVA', 'RESTFUL API', 'JSP 개발']"
161592,['개발']
124999,"['설계', 'RDBMS', 'MYSQL']"
147359,"['SCIPY', 'NUMPY', 'NOSQL']"
149446,"['데이터 구조', '데이터 분석', 'SQL', 'PYTHON', '모델링']"
92390,"['REST', '개발', 'API', 'REACT']"
45268,['개발']
153263,['기술 개발']
155033,[]
146582,"['제품 개발', 'PYTHON']"
157291,"['개발', '설계']"
83909,"['SQL', '데이터 분석', 'PYTHON', 'ML']"
156440,"['개발', 'HTML', '웹 개발', 'AJAX', '성능 측정', 'VUEJS', 'JAVASCRIPT', 'CSS', 'HTTP']"
111948,"['개발', 'IOS', 'API', 'SWIFT', 'REST']"
127187,"['개발', 'C']"
129567,"['금융', 'COMMUNICATION']"
94529,['NODEJS']
158785,"['개발', 'GIT', 'DOCKER', 'AWS', '관리']"
148256,"['GIT', '개발', 'REACT', '관리']"
160293,"['개발', 'AWS', 'NODEJS']"
151526,"['개발', 'NODEJS', 'DOCKER', '소프트웨어 개발', '설계', 'AWS', 'TDD', 'RDBMS', 'NOSQL']"
164618,"['개발', 'NOSQL', 'RESTFUL API']"
152259,"['개발', 'IOS', 'KOTLIN', 'SWIFT', 'REACT NATIVE', 'ANDROID', 'REACT']"
135015,"['개발', 'API', 'AWS', '서버']"
163743,"['개발', '서버', 'AWS']"
101385,"['개발', 'JAVA', 'AWS', 'ELASTICSEARCH', 'SOLR', 'LINUX']"
162905,"['개발', 'RDBMS', 'NODEJS', 'LINUX']"
142963,"['개발', 'IOS', 'JAVA', 'ANDROID', 'REACT']"
122663,"['데이터 분석', '컴퓨터 공학', '수학', 'R']"
82833,"['개발', 'RESTFUL API', 'GIT', '설계', '웹 개발', 'RDBMS', 'NOSQL', 'JAVASCRIPT', '관리']"
154778,[]
143726,"['개발', 'SPA', 'HTML', 'GIT', 'CSS', 'VUEJS', 'REACT', 'JAVASCRIPT']"
139368,"['개발', 'RESTFUL API']"
153005,"['개발', 'GIT', '데이터베이스', '최적화', 'MYSQL', 'JAVASCRIPT', '관리', 'PHP']"
153318,"['개발', 'POSTGRESQL', '컴퓨터 공학', 'TYPESCRIPT', 'NODEJS', 'RESTFUL API', 'ORM', 'GIT', '데이터베이스', '설계', 'MYSQL', 'EXPRESSJS', '관리']"
147929,"['API', 'REDUX', 'SASS', 'REST', 'HTML5', 'JAVASCRIPT', 'CSS']"
159981,"['REST', '개발', '금융', 'API 개발']"
161277,['개발']
147081,[]
156458,"['서버', '관리', 'CISCO', '네트워크 관리']"
119218,"['GIT', '고객 중심', '관리']"
111676,"['DEBUGGING', 'COMMUNICATION']"
147047,"['IOS', 'ANDROID']"
156009,"['개발', 'API', 'SPRING BOOT', 'TCP', '설계', 'JAVA', '통신']"
161611,"['개발', 'IOS', 'MAC', 'ANDROID', '검증']"
132680,"['서버', '하드웨어']"
119945,"['개발', 'IOS', '설계', 'ANDROID', '관리', 'FLUTTER']"
160252,"['개발', '웹 개발']"
131890,"['개발', 'NODEJS']"
134800,[]
157084,"['개발', 'DOCKER', 'GOLANG', 'HYPERLEDGER', 'LINUX']"
138826,['네트워크 인프라']
159568,"['TENSORFLOW', 'PYTHON', 'ML', 'PYTORCH']"
141840,[]
152367,"['개발', '서버', 'C', 'AWS', 'AZURE']"
164696,['MVC']
82684,"['개발', 'JAVA', 'API 개발', 'LARAVEL', 'MYSQL', 'REST', 'PHP']"
157361,"['개발', 'SPRING BOOT', 'API', 'DJANGO', '설계', 'REST', 'REACT']"
40219,['JAVA']
162503,"['개발', 'KOTLIN', 'API', 'IOS', 'REST', 'FLUTTER']"
164989,['개발']
156584,['의료 기기']
117133,[]
24903,"['개발', 'IOS', 'FLUTTER']"
48528,"['개발', 'API', 'AWS', 'LINUX']"
161157,"['개발', '설계', 'AWS', 'RDBMS']"
131289,"['개발', 'RDBMS', 'MYSQL', 'PHP']"
139070,"['NODEJS', 'GIT', 'RDBMS', 'NOSQL', 'PYTHON', 'REDIS']"
162944,"['SQL', 'JAVA', 'SPRING BOOT']"
159110,[]
149760,"['솔루션 개발', 'ETL', '설계', '모델링', 'SQL']"
128251,"['개발', 'SPRING BOOT', 'JPA']"
131112,"['개발', 'JAVA', 'JAVASCRIPT', 'NODEJS']"
161095,['컴파일러']
140490,"['모델링', '데이터 분석', '수학']"
143971,"['개발', 'KOTLIN', 'IOS', 'SWIFT', 'ANDROID', 'MVVM']"
160630,"['개발', 'NODEJS', 'RESTFUL API', 'ORM', '설계', '데이터베이스', 'GIT', 'AWS', 'MYSQL', 'LINUX', 'GITHUB']"
103545,"['개발', 'MVVM', '관리', 'FLUTTER']"
153016,"['개발', '설계']"
164265,"['JSP', 'MAC', 'JAVA', 'C']"
80918,['보안']
152837,"['SAP', 'SAP SD', 'ABAP', 'EAI', 'SCM']"
45003,"['개발', '기술 개발', 'HTML5', 'REACT', 'CSS']"
122555,"['개발', 'DSP', 'MATLAB', 'C']"
160527,"['개발', 'DOCKER', 'AWS', 'PYTHON', 'NOSQL', 'AZURE']"
143684,['빅 데이터']
144994,"['개발', 'C', 'CAN', '통신', 'PYTHON', '네트워크 프로그래밍', 'LINUX']"
135054,"['개발', 'RESTFUL API', 'HTML', 'GIT', 'SVN', 'REACT', '관리', 'CSS', 'HTTP']"
55913,"['개발', '성능 측정', '최적화', '웹사이트', 'JAVASCRIPT', 'REACT']"
110126,"['GITHUB', 'TENSORFLOW', 'PYTHON', 'PYTORCH']"
131515,"['SWIFT', '개발', 'IOS']"
154807,['수학']
155413,"['REDUX', 'REACT', '관리']"
140475,"['리눅스 서버', '보안', 'AWS', '인프라', '방화벽', '관리']"
101373,"['SPRING BOOT', 'GIT', 'JAVA', 'AWS', 'JPA', 'SPRING FRAMEWORK', 'JIRA', 'JUNIT']"
149506,[]
157948,"['개발', 'C', 'WPF 개발', 'VISUAL STUDIO', 'MSSQL']"
147899,"['CITRIX', 'OPENSTACK']"
122414,['개발']
160059,[]
155415,[]
25309,"['SPA', 'OOP', 'GIT', 'REDUX', 'SASS', 'HTML5', 'JAVASCRIPT', '관리', 'CSS', 'REACT']"
138945,[]
164312,"['개발', 'API', 'AWS', 'ELASTICSEARCH', 'PYTHON', 'KUBERNETES', 'GITHUB']"
163685,"['관리', '보안 정책', '보안', '시스템 구축']"
153716,[]
164843,"['개발', '데이터 분석']"
150426,"['개발', 'JAVA', 'SPRING FRAMEWORK']"
159357,[]
154052,"['개발', '서버', 'TYPESCRIPT', 'HTML', 'SDLC', 'NOSQL', 'JAVASCRIPT', 'CSS']"
23789,"['개발', '설계', '금융', 'SPRING FRAMEWORK']"
163777,"['개발', '컴퓨터 비전', '영상', 'TENSORFLOW', 'PYTORCH']"
76021,"['개발', 'AWS', 'PYTHON', 'GO', 'DEVOPS', 'GITHUB']"
143952,['설계']
157924,"['모델링', 'PYTORCH']"
37570,"['개발', 'KOTLIN', 'MONGODB', 'GITLAB', 'API 개발', 'PYTHON', 'REST', 'JAVASCRIPT', 'IOT', 'JUNIT', 'REACT']"
108405,"['LINUX', '개발', '서버', '인프라']"
57247,"['RUBY', 'DOCKER', 'GCP', 'AWS', '인프라', 'PYTHON', 'GO', 'KUBERNETES', 'DEVOPS']"
104489,"['설계', 'AGILE', '제품 개발', 'UX']"
148736,"['개발', 'API', '서버', 'GIT', '설계', 'JAVA', 'AWS', 'API 개발', 'JENKINS', '기술 개발']"
146583,"['SQL', 'PYTHON']"
161815,"['개발', '서버', 'RESTFUL API', 'HTML5', 'REACT', 'CSS']"
146651,"['ORACLE', 'JAVA', 'UNIX']"
160316,"['개발', 'POSTGRESQL', 'RESTFUL API', 'OOP', '설계', 'JAVA', 'MYSQL', 'SPRING FRAMEWORK', 'SQL']"
148076,['API']
155381,"['보안', 'AWS', '인프라', 'DEVOPS']"
134060,"['개발', '서버', 'API', 'RUST', 'NODEJS', 'HTML', 'GOLANG', 'GO', 'CSS']"
148011,"['개발', 'KOTLIN', '설계', 'AAC', 'ANDROID', 'MVVM']"
42121,"['개발', '설계', 'JAVA', 'AWS', '최적화', 'SPRING FRAMEWORK']"
163084,"['SWIFT', '개발']"
145628,[]
149535,"['개발', 'VISUAL STUDIO', 'C']"
162812,"['MSSQL', 'JAVASCRIPT', 'C']"
160778,"['개발', 'C']"
100585,"['개발', 'HTML5', 'JAVASCRIPT']"
160997,"['REST', '개발', 'API 개발']"
163431,"['개발', 'LESS', 'RESTFUL API', 'HTML', 'GIT', 'REDUX', 'REACT', '관리', 'CSS']"
159434,"['AWS', 'PYTHON', 'KUBERNETES']"
123383,"['SQL', '설계', 'SPRING BOOT', 'ORACLE']"
156896,"['개발', 'KOTLIN', 'AWS']"
109698,"['개발', '관리']"
160627,"['ORM', '개발', '설계', 'NODEJS']"
155689,"['개발', 'EMBEDDED LINUX', 'C', '설계', 'MAC', '모뎀', '네트워크 통신', '무선 통신', '신호 처리', '통신', '알고리즘 개발', '프로토콜 개발', 'LINUX']"
127808,['개발']
157989,"['개발', 'AGILE', '설계', 'AWS', 'MYSQL']"
159346,['HTTP']
139919,[]
157279,"['개발', '관리']"
127488,"['개발', 'GIT', 'JAVA', 'JPA', 'RDBMS', 'JENKINS']"
120956,"['개발', '최적화', 'MVC', 'HTML5', 'JAVASCRIPT', 'CSS']"
158807,"['개발', 'B2B', 'AWS']"
100582,"['개발', '설계', '통신', '인터페이스', '펌웨어']"
155938,"['MONGODB', 'FIREBASE', 'ETL', 'AWS', 'PYTHON', 'MYSQL', 'TABLEAU', 'SQL']"
164148,"['MONGODB', 'ELASTICSEARCH', 'NOSQL', 'REDIS', 'LINUX']"
152545,"['수학', 'RUST', 'LINUX', 'C']"
145271,"['JIRA', '관리']"
156491,"['개발', 'SAP', 'DATA ANALYSIS', '데이터 분석', 'PYTHON', 'EDA']"
153965,"['개발', 'AWS', '인프라', 'KUBERNETES', 'LINUX']"
111797,[]
117659,['PYTHON']
162621,"['TYPESCRIPT', '웹 개발', 'AWS', 'KUBERNETES', 'HTML5', 'JAVASCRIPT']"
143399,['C']
153142,"['개발', '설계']"
124776,[]
164629,"['SQL', '개발', '데이터베이스', '운영 관리']"
155656,"['개발', 'LINUX']"
165121,"['개발', '서버', 'REST', '데이터 구조', 'JAVA', '리팩토링', 'JSON', 'API 개발', '최적화', 'SQL']"
164396,"['개발', 'IOS', 'RESTFUL API', 'SWIFT', 'MVVM']"
133845,['SAP MM']
161839,['개발']
153985,"['개발', 'PYTHON', 'ML']"
143876,[]
159443,"['JIRA', '품질 보증', 'GITHUB']"
157844,"['SQL', '개발', 'PHP']"
159419,"['서버', '인프라']"
42933,"['개발', 'TYPESCRIPT', 'HTML5', 'JAVASCRIPT', 'CSS']"
141825,"['설계', 'RF', '회로 설계']"
157750,[]
80889,"['개발', 'PYTORCH', 'ML', '연구 및 개발']"
148295,"['모델링', '개발', '서버']"
164890,"['개발', 'API', '설계', 'JAVA', 'SPRING FRAMEWORK']"
142482,"['GITHUB', '개발', 'C', 'JSON', 'GITLAB', 'BITBUCKET', '통신', '관리', 'FLUTTER']"
159828,['개발']
26781,"['설계', '개발', 'SPRING BOOT', '금융']"
147896,"['CITRIX', 'OPENSTACK']"
163579,"['POWERBUILDER', '개발', 'MSSQL', 'ORACLE']"
116149,"['개발', 'RESTFUL API', 'JAVA', 'MVC', '모델링']"
164156,"['설계', '개발', 'API']"
150605,[]
161794,"['AGILE', 'COMMUNICATION', 'C', 'TDD', 'LINUX', 'RTOS']"
66230,"['개발', '컴퓨터 공학', 'LINUX']"
162365,['C']
156554,"['개발', 'JAVA', 'PYTHON', 'GO', 'LINUX']"
159108,"['개발', '설계', 'AWS', 'RDBMS']"
71827,"['개발', 'AWS']"
97972,"['LINUX', '개발', 'APACHE', 'AWS', 'MYSQL', 'PYTHON', 'TOMCAT']"
157321,"['개발', 'FIREBASE', 'HILT', 'AAC', 'SLACK', 'COROUTINE', 'ANDROID', 'FIGMA', 'GITHUB']"
155389,['통신']
157464,[]
128476,"['개발', 'IOS', 'API', '서버', 'SWIFT', 'REST', 'OBJECTIVEC', '관리']"
141555,['REACT']
152721,[]
159400,"['개발', 'SVELTE', 'VUEJS', 'JAVASCRIPT', 'CSS', 'REACT']"
95555,"['개발', 'NODEJS', 'RESTFUL API', 'GIT', 'GOLANG', 'FLASK', 'PYTHON', 'JIRA']"
143391,[]
159838,[]
160646,"['개발', 'JAVA', 'RDBMS', 'SPRING FRAMEWORK', 'JAVASCRIPT', 'LINUX']"
161657,"['개발', 'TYPESCRIPT', 'HTML5', 'REACT', 'JAVASCRIPT']"
126877,"['개발', '데이터베이스']"
158809,"['개발', 'API', 'REDUX', 'HTML5', 'REACT', '관리', 'CSS']"
133706,"['개발', 'REACT', 'JAVASCRIPT']"
73582,"['개발', 'TDD']"
165277,"['개발', '의료 영상', 'TYPESCRIPT', 'SPA', 'HTML', 'SASS', 'VUEJS', 'JAVASCRIPT', 'CSS', 'REACT']"
158175,"['개발', '설계']"
164699,['개발']
152388,"['개발', 'TYPESCRIPT', 'HTML', 'GIT', 'JAVASCRIPT', '최적화', 'VUEJS', 'REACT', 'CSS']"
153111,"['API', 'SPA', 'DJANGO', 'GIT', '설계', 'AWS', 'JSON', 'AJAX', 'ANGULAR', 'REST', 'JAVASCRIPT', '관리', 'REACT']"
58429,"['HTML', '웹 개발', 'CSS', 'REACT', '관리', 'JAVASCRIPT']"
147491,"['개발', 'JAVA', 'AJAX', 'MSSQL']"
115559,"['SWIFT', '개발', 'IOS']"
159269,[]
142135,['개발']
134484,"['SQL', '모델링', 'PYTHON', 'ML']"
144770,"['윈도우 프로그래밍', 'WPF', '개발']"
156362,"['JIRA', '개발', 'API', 'REST', 'HTML', 'GIT', 'NOTION', '클라이언트 개발', 'CSS', 'FIGMA', 'VUEJS', 'REACT', 'JAVASCRIPT']"
128404,"['개발', 'RESTFUL API', 'GIT', 'AWS', 'MYSQL', 'HTTP', 'PHP']"
65156,"['설계', 'NOSQL', '관리', 'MYSQL']"
151921,"['개발', 'NODEJS', 'GIT', 'RDBMS', '모델링', '관리']"
155217,['C']
159402,"['개발', 'KOTLIN', '제품 개발', 'JAVA', 'ANDROID']"
151985,"['개발', '통신']"
130448,"['개발', 'REDUX', 'REACT NATIVE']"
146927,"['개발', 'KOTLIN', 'JAVA', 'ANDROID', 'MVVM']"
49971,"['개발', 'HTML', '시스템 구축', 'JAVASCRIPT', 'CSS', 'GITHUB']"
157048,"['ML', 'GIT', '데이터 분석', '관리', 'NLP']"
161775,"['개발', 'DJANGO', 'AWS', 'FLASK', 'PYTHON', 'FASTAPI']"
159102,[]
140474,"['개발', 'JAVA', 'JSP', 'VUEJS', 'JQUERY', 'CSS']"
149394,[]
139573,"['개발', 'GIT', 'TDD', '최적화', 'REDUX', 'REACT', '관리']"
114369,"['개발', 'DJANGO', '설계', 'RDBMS', 'FLASK', 'PYTHON', 'FASTAPI', 'REDIS']"
70589,['웹 개발']
36267,['개발']
154611,"['PROCESSING', '3D', 'CUDA', 'C']"
164135,"['API', 'C', 'GIT', 'AWS', 'MSSQL']"
151163,"['개발', 'HTML', '검증', 'CSS', 'ANGULAR', 'REACT', 'JAVASCRIPT']"
164191,[]
148788,"['개발', 'PHP']"
121720,"['개발', '서버', 'KOTLIN', 'ORM', 'JAVA', 'JPA', 'NOSQL', 'SPRING FRAMEWORK', '모델링']"
109293,['REACT']
122920,"['빅 데이터', '개발', '컴퓨터 공학', '설계', '데이터베이스', 'AWS', 'RDBMS', 'NOSQL']"
125891,"['설계', 'AWS', '인프라']"
159996,['보안 정책']
128794,"['설계', '개발', '검증', '품질 관리']"
146793,"['설계', 'UX']"
153386,"['설계', '데이터베이스', '개발', '데이터 구조']"
161790,"['개발', '관리']"
106512,"['개발', 'SPA', 'ANGULAR', 'HTML5', 'REACT', 'CSS']"
143206,"['GIT', 'GOLANG', 'RDBMS', 'NOSQL', 'SHELL', 'BASH']"
147971,"['개발', '설계', 'C', '펌웨어']"
164473,"['개발', 'TYPESCRIPT', 'NODEJS', 'RESTFUL API', '소켓']"
113195,['개발']
99578,"['개발', 'SPRING BOOT', 'ORACLE', 'JAVA', 'JSP', 'SPRING FRAMEWORK', 'SQL', 'JAVASCRIPT']"
77147,"['개발', 'API', '설계', 'RDBMS', 'NOSQL']"
154897,"['개발', 'HTML', 'JAVASCRIPT', 'REDUX', 'REACT', '관리', 'CSS']"
156997,[]
164099,"['개발', 'HTML', '웹 개발', '분석 능력', 'CSS', 'ANGULAR', 'REACT', 'JAVASCRIPT']"
141229,"['SWIFT', '개발', 'IOS']"
142438,"['GITHUB', '개발', 'TYPESCRIPT', 'JAVASCRIPT', 'HTTP', 'REACT']"
54478,"['설계', '개발', '서버', '솔루션 개발']"
124000,"['개발', 'API', 'RESTFUL API', 'HTML', '설계', 'REACT NATIVE', 'REST', 'JAVASCRIPT', 'CSS']"
144795,[]
115457,['PYTHON']
162506,"['개발', 'API', 'IOS', 'SWIFT', 'REST', 'FLUTTER']"
155799,"['보안', 'NODEJS', 'GIT', 'API 개발', 'PYTHON', 'SQL', '모바일 게임']"
142801,"['회로', 'FPGA', 'PADS', '설계', '영상', 'ORCAD']"
147912,"['개발', 'OPENSTACK', 'JAVA', 'GOLANG', 'PYTHON', 'ACTIVE DIRECTORY']"
147117,"['개발', 'API', 'HTML', 'GIT', 'JSP', '클라이언트 개발', 'BITBUCKET', 'REDUX', 'REST', 'JQUERY', 'JAVASCRIPT', '관리', 'CSS', 'GITHUB']"
154743,"['개발', '데이터 분석', '금융', 'CSS']"
41584,[]
126954,"['SQL', '데이터 분석', '데이터 시각화']"
143851,['인프라']
101331,"['개발', 'SPRING BOOT', 'JAVA', 'API 개발', 'MSSQL', 'RDBMS', 'MVC']"
139199,"['SQL', 'JAVA', 'LINUX']"
152028,"['개발', 'API', 'HTML', 'HTML5', 'CSS']"
143156,"['SQL', 'RDBMS']"
143507,['개발']
101583,"['개발', 'KOTLIN', 'JAVA']"
64852,"['개발', 'TENSORFLOW', '최적화', 'PYTHON', 'PYTORCH']"
161598,"['개발', '컴파일러', '데이터 구조', '설계', '최적화']"
154900,"['서버', 'APACHE', 'UBUNTU', 'IIS', 'WINDOWS 서버', 'AWS', 'DHCP', '가상화', 'NGINX', 'DNS', 'LINUX', 'CENTOS']"
151783,[]
155029,[]
152592,"['설계', '개발', '데이터베이스', 'C']"
150043,"['설계', '통신', '인프라', '개발']"
82387,"['SCALA', '개발', 'JAVA', 'AWS', 'PYTHON', 'SHELL']"
157730,"['API', 'TYPESCRIPT', 'HTML', 'GIT', 'JAVASCRIPT', 'REDUX', 'REST', 'REACT', '관리', 'CSS', 'GITHUB']"
159949,"['개발', 'API', '서버', '설계', 'JAVA', 'AWS', 'SPRING FRAMEWORK', '관리']"
88239,"['개발', 'API', 'NODEJS', '설계', 'AWS', 'RDBMS', 'REDIS', 'REST']"
139850,"['DOCKER', 'POSTGRESQL', 'JAVASCRIPT', 'NODEJS']"
30260,"['개발', 'TYPESCRIPT', 'NODEJS', 'DOCKER', '웹 개발', 'JENKINS', 'REACT', 'GITHUB']"
153379,"['개발', 'IOS', 'RESTFUL API', '설계', 'ANDROID', 'FLUTTER']"
105446,"['개발', '데이터베이스', 'RDBMS', 'NOSQL']"
161671,"['개발', 'KOTLIN', 'JAVA', 'API 개발', 'RDBMS', 'MVC']"
161601,"['개발', 'WPF', 'C']"
163774,"['C', '분석 능력', 'MATLAB', '영상', '알고리즘 개발', '신호 처리']"
139863,"['UBUNTU', 'JAVA', 'AWS', 'PYTHON', 'CENTOS', 'LINUX', 'DEVOPS']"
161675,"['개발', 'RESTFUL API', 'GIT', '클라이언트 개발', '최적화', '관리', 'FLUTTER']"
76159,['개발']
147286,"['개발', 'DOCKER', 'GIT', '시스템 구축', 'GOLANG', 'SQL', 'JIRA', '관리']"
90740,"['개발', 'C']"
151116,"['개발', 'JAVASCRIPT']"
157810,"['NOTION', 'FIGMA']"
140887,"['개발', 'IOS']"
135138,"['개발', 'POSTGRESQL', 'MONGODB', 'AWS', 'SPARK', 'ELASTICSEARCH', 'REDIS']"
153416,"['REST', 'API', '서버', 'REDIS']"
61473,"['소프트웨어 개발', 'C']"
60803,"['CLUSTERING', 'SQL', 'PYTHON', 'PYTORCH', '모델링', 'R']"
62596,"['SWIFT', '개발', 'IOS', 'MVVM']"
126952,"['개발', 'TYPESCRIPT', 'SPA', 'ANGULAR', 'REACT', 'JAVASCRIPT']"
88475,"['개발', '서버', 'API', 'DJANGO', 'DOCKER', '설계', 'GCP', 'AWS', 'FLASK', 'PYTHON', 'FASTAPI', 'REST', 'AZURE']"
116967,"['개발', 'JAVA', 'JSP']"
60561,"['개발', 'KOTLIN', 'NOSQL', 'JAVA']"
147311,"['개발', 'KOTLIN', '데이터베이스', 'MVVM', 'SQLITE', '안드로이드 개발', '네트워크 통신']"
160665,"['개발', '데이터 구조', 'GIT', '소프트웨어 개발', '데이터베이스', 'API 개발', 'MYSQL', 'REST', '관리']"
128797,"['개발', 'MFC', 'C']"
142420,"['개발', 'TYPESCRIPT', 'NODEJS', 'RESTFUL API', 'RDBMS', 'JAVASCRIPT']"
65499,"['개발', '서버', 'RUST', 'REDIS', 'GO']"
123852,[]
96146,"['DJANGO', '데이터베이스', 'FLASK', 'PYTHON', '모델링', 'DEVOPS']"
147667,"['개발', 'C', 'GIT', '설계', '통신', '3D', 'CAD', 'MATLAB', 'ROS', 'RTOS']"
87125,"['개발', 'NODEJS', '설계', 'AWS', 'PYTHON']"
149597,['개발']
159486,[]
164349,"['POSTGRESQL', '개발', 'RESTFUL API', '설계', '데이터베이스', 'GCP', '인프라']"
90032,"['모델링', '데이터 분석', 'SAS']"
135701,['개발']
132132,"['개발', 'HTML', 'CSS', 'REACT', 'JAVASCRIPT']"
151569,"['개발', 'UNREAL ENGINE', 'C', 'OOP']"
126111,['컴퓨터 공학']
105905,"['개발', 'HTML', 'ANGULARJS', 'VUEJS', 'JAVASCRIPT', 'CSS']"
121387,"['ORM', '개발', 'JAVA', 'SQL']"
134770,"['개발', 'API', 'RESTFUL API', 'JAVA']"
146612,"['개발', 'IOS', 'OOP', 'ANDROID', 'CAM']"
143424,"['SCALA', 'KOTLIN', 'JAVA']"
61474,"['개발', 'JAVA']"
153162,[]
152152,"['개발', 'SPRING BOOT', 'API', '설계', 'JAVA', 'AWS', 'SQL', 'ELASTICSEARCH', 'PYTHON', 'SPRING FRAMEWORK', 'REST', 'JQUERY']"
160308,"['개발', '서버', 'API', 'RESTFUL API', 'RDBMS', 'PYTHON', 'JAVASCRIPT', 'HTTP', 'PHP']"
156937,[]
148897,"['개발', 'PYTHON', 'FASTAPI']"
161897,"['소켓', '개발', '통신']"
162009,"['개발', 'FLASK', 'DJANGO']"
161714,"['개발', 'HTTP', 'CSS', 'HTML']"
